,Name,t_%,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
144,P13_D5_G5_M5_R1_T1,0.9310344827586207,0.5982522634366013,108.0,P13,D5,M5,R1,D5_M5,1.0
145,P13_D5_G5_M5_R1_T1,0.9655172413793104,0.4497350931428995,112.0,P13,D5,M5,R1,D5_M5,1.0
146,P13_D5_G5_M5_R1_T1,1.0,0.4832037512372549,116.0,P13,D5,M5,R1,D5_M5,1.0
147,P9_D6_G4_M6_R1_T1,1566.4285714285713,0.1873235023082774,175440.0,P9,D6,M6,R1,D6_M6,1.0
148,P9_D6_G4_M6_R1_T1,0.0,0.0125507467853832,0.0,P9,D6,M6,R1,D6_M6,0.1
149,P9_D6_G4_M6_R1_T1,0.03571428571428571,0.0041835822617944,4.0,P9,D6,M6,R1,D6_M6,0.1
150,P9_D6_G4_M6_R1_T1,0.07142857142857142,0.0041835822617944,8.0,P9,D6,M6,R1,D6_M6,0.1
151,P9_D6_G4_M6_R1_T1,0.10714285714285714,0.0041835822617944,12.0,P9,D6,M6,R1,D6_M6,0.2
152,P9_D6_G4_M6_R1_T1,0.14285714285714285,0.0041835822617944,16.0,P9,D6,M6,R1,D6_M6,0.2
153,P9_D6_G4_M6_R1_T1,0.17857142857142858,0.0041835822617944,20.0,P9,D6,M6,R1,D6_M6,0.2
154,P9_D6_G4_M6_R1_T1,0.21428571428571427,0.0041835822617944,24.0,P9,D6,M6,R1,D6_M6,0.3
155,P9_D6_G4_M6_R1_T1,0.25,0.0041835822617944,28.0,P9,D6,M6,R1,D6_M6,0.3
156,P9_D6_G4_M6_R1_T1,0.2857142857142857,0.0062753733926916,32.0,P9,D6,M6,R1,D6_M6,0.3
157,P9_D6_G4_M6_R1_T1,0.32142857142857145,0.0041835822617944,36.0,P9,D6,M6,R1,D6_M6,0.4
158,P9_D6_G4_M6_R1_T1,0.35714285714285715,0.0460194048797385,40.0,P9,D6,M6,R1,D6_M6,0.4
159,P9_D6_G4_M6_R1_T1,0.39285714285714285,0.0062753733926916,44.0,P9,D6,M6,R1,D6_M6,0.4
160,P9_D6_G4_M6_R1_T1,0.42857142857142855,0.3346865809435531,48.0,P9,D6,M6,R1,D6_M6,0.5
