,Name,t_%,LZ,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
1185,P8_D6_G4_M6_R2_T1.csv,0.32142857142857145,,0.14224179690101,72.0,P8,D6,M6,R2,D6_M6,0.4
1186,P8_D6_G4_M6_R2_T1.csv,0.3392857142857143,,0.2551985179694593,76.0,P8,D6,M6,R2,D6_M6,0.4
1187,P8_D6_G4_M6_R2_T1.csv,0.35714285714285715,,0.3618798656452168,80.0,P8,D6,M6,R2,D6_M6,0.4
1188,P8_D6_G4_M6_R2_T1.csv,0.375,,0.4288171818339275,84.0,P8,D6,M6,R2,D6_M6,0.4
1189,P8_D6_G4_M6_R2_T1.csv,0.39285714285714285,,0.5334067383787878,88.0,P8,D6,M6,R2,D6_M6,0.4
1190,P8_D6_G4_M6_R2_T1.csv,0.4107142857142857,,0.3346865809435531,92.0,P8,D6,M6,R2,D6_M6,0.5
1191,P8_D6_G4_M6_R2_T1.csv,0.42857142857142855,,0.3200440430272727,96.0,P8,D6,M6,R2,D6_M6,0.5
1192,P8_D6_G4_M6_R2_T1.csv,0.44642857142857145,,0.5626918142113487,100.0,P8,D6,M6,R2,D6_M6,0.5
1193,P8_D6_G4_M6_R2_T1.csv,0.4642857142857143,,0.384889568085086,104.0,P8,D6,M6,R2,D6_M6,0.5
1194,P8_D6_G4_M6_R2_T1.csv,0.48214285714285715,,0.403715688263161,108.0,P8,D6,M6,R2,D6_M6,0.5
1195,P8_D6_G4_M6_R2_T1.csv,0.5,,0.4078992705249554,112.0,P8,D6,M6,R2,D6_M6,0.5
1196,P8_D6_G4_M6_R2_T1.csv,0.5178571428571429,,0.1171403033302436,116.0,P8,D6,M6,R2,D6_M6,0.6
1197,P8_D6_G4_M6_R2_T1.csv,0.5357142857142857,,0.0857634363667854,120.0,P8,D6,M6,R2,D6_M6,0.6
1198,P8_D6_G4_M6_R2_T1.csv,0.5535714285714286,,0.071120898450505,124.0,P8,D6,M6,R2,D6_M6,0.6
1199,P8_D6_G4_M6_R2_T1.csv,0.5714285714285714,,0.1568843348172905,128.0,P8,D6,M6,R2,D6_M6,0.6
1200,P8_D6_G4_M6_R2_T1.csv,0.5892857142857143,,0.0648455250578134,132.0,P8,D6,M6,R2,D6_M6,0.6
1201,P8_D6_G4_M6_R2_T1.csv,0.6071428571428571,,0.192444784042543,136.0,P8,D6,M6,R2,D6_M6,0.7
1202,P8_D6_G4_M6_R2_T1.csv,0.625,,0.1506089614245989,140.0,P8,D6,M6,R2,D6_M6,0.7
1203,P8_D6_G4_M6_R2_T1.csv,0.6428571428571429,,0.1004059742830659,144.0,P8,D6,M6,R2,D6_M6,0.7
1204,P8_D6_G4_M6_R2_T1.csv,0.6607142857142857,,0.1610679170790849,148.0,P8,D6,M6,R2,D6_M6,0.7
1205,P8_D6_G4_M6_R2_T1.csv,0.6785714285714286,,0.2447395623149732,152.0,P8,D6,M6,R2,D6_M6,0.7
1206,P8_D6_G4_M6_R2_T1.csv,0.6964285714285714,,0.2991261317183006,156.0,P8,D6,M6,R2,D6_M6,0.7
1207,P8_D6_G4_M6_R2_T1.csv,0.7142857142857143,,0.2489231445767676,160.0,P8,D6,M6,R2,D6_M6,0.8
1208,P8_D6_G4_M6_R2_T1.csv,0.7321428571428571,,0.3200440430272727,164.0,P8,D6,M6,R2,D6_M6,0.8
1209,P8_D6_G4_M6_R2_T1.csv,0.75,,0.2844835938020201,168.0,P8,D6,M6,R2,D6_M6,0.8
1210,P8_D6_G4_M6_R2_T1.csv,0.7678571428571429,,0.2635656824930481,172.0,P8,D6,M6,R2,D6_M6,0.8
1211,P8_D6_G4_M6_R2_T1.csv,0.7857142857142857,,0.1401500057701128,176.0,P8,D6,M6,R2,D6_M6,0.8
1212,P8_D6_G4_M6_R2_T1.csv,0.8035714285714286,,0.0899470186285799,180.0,P8,D6,M6,R2,D6_M6,0.9
1213,P8_D6_G4_M6_R2_T1.csv,0.8214285714285714,,0.0836716452358882,184.0,P8,D6,M6,R2,D6_M6,0.9
1214,P8_D6_G4_M6_R2_T1.csv,0.8392857142857143,,0.1945365751734402,188.0,P8,D6,M6,R2,D6_M6,0.9
1215,P8_D6_G4_M6_R2_T1.csv,0.8571428571428571,,0.4392761374884135,192.0,P8,D6,M6,R2,D6_M6,0.9
1216,P8_D6_G4_M6_R2_T1.csv,0.875,,0.1631597082099821,196.0,P8,D6,M6,R2,D6_M6,0.9
1217,P8_D6_G4_M6_R2_T1.csv,0.8928571428571429,,0.0753044807122994,200.0,P8,D6,M6,R2,D6_M6,0.9
1218,P8_D6_G4_M6_R2_T1.csv,0.9107142857142857,,0.1589761259481877,204.0,P8,D6,M6,R2,D6_M6,1.0
1219,P8_D6_G4_M6_R2_T1.csv,0.9285714285714286,,0.414174643917647,208.0,P8,D6,M6,R2,D6_M6,1.0
1220,P8_D6_G4_M6_R2_T1.csv,0.9464285714285714,,0.5480492762950683,212.0,P8,D6,M6,R2,D6_M6,1.0
1221,P8_D6_G4_M6_R2_T1.csv,0.9642857142857143,,0.5187642004625074,216.0,P8,D6,M6,R2,D6_M6,1.0
1222,P8_D6_G4_M6_R2_T1.csv,0.9821428571428571,,0.4099910616558526,220.0,P8,D6,M6,R2,D6_M6,1.0
1223,P8_D6_G4_M6_R2_T1.csv,1.0,,0.1150485121993464,224.0,P8,D6,M6,R2,D6_M6,1.0
1224,P3_D1_G1_M6_R1_T1.csv,1433.9550872093023,,0.1876431725829835,268452.0,P3,D1,M6,R1,D1_M6,1.0
1225,P3_D1_G1_M6_R1_T1.csv,0.0,,0.0083671645235888,0.0,P3,D1,M6,R1,D1_M6,0.1
1226,P3_D1_G1_M6_R1_T1.csv,0.023255813953488372,,0.0481111960106357,4.35374149659864,P3,D1,M6,R1,D1_M6,0.1
1227,P3_D1_G1_M6_R1_T1.csv,0.046511627906976744,,0.292850758325609,8.70748299319728,P3,D1,M6,R1,D1_M6,0.1
1228,P3_D1_G1_M6_R1_T1.csv,0.06976744186046513,,0.1589761259481877,13.06122448979592,P3,D1,M6,R1,D1_M6,0.1
1229,P3_D1_G1_M6_R1_T1.csv,0.09302325581395349,,0.0669373161887106,17.41496598639456,P3,D1,M6,R1,D1_M6,0.1
1230,P3_D1_G1_M6_R1_T1.csv,0.11627906976744187,,0.2070873219588235,21.7687074829932,P3,D1,M6,R1,D1_M6,0.2
1231,P3_D1_G1_M6_R1_T1.csv,0.13953488372093026,,0.0794880629740938,26.12244897959184,P3,D1,M6,R1,D1_M6,0.2
1232,P3_D1_G1_M6_R1_T1.csv,0.1627906976744186,,0.0313768669634581,30.476190476190474,P3,D1,M6,R1,D1_M6,0.2
1233,P3_D1_G1_M6_R1_T1.csv,0.18604651162790697,,0.1673432904717765,34.82993197278912,P3,D1,M6,R1,D1_M6,0.2
1234,P3_D1_G1_M6_R1_T1.csv,0.2093023255813954,,0.3472373277289364,39.18367346938776,P3,D1,M6,R1,D1_M6,0.3
1235,P3_D1_G1_M6_R1_T1.csv,0.2325581395348837,,0.2907589671947118,43.53741496598639,P3,D1,M6,R1,D1_M6,0.3
1236,P3_D1_G1_M6_R1_T1.csv,0.2558139534883721,,0.2719328470166369,47.89115646258504,P3,D1,M6,R1,D1_M6,0.3
1237,P3_D1_G1_M6_R1_T1.csv,0.2790697674418605,,0.2949425494565062,52.24489795918368,P3,D1,M6,R1,D1_M6,0.3
1238,P3_D1_G1_M6_R1_T1.csv,0.3023255813953488,,0.0543865694033273,56.59863945578231,P3,D1,M6,R1,D1_M6,0.4
1239,P3_D1_G1_M6_R1_T1.csv,0.3255813953488372,,0.1736186638644682,60.95238095238095,P3,D1,M6,R1,D1_M6,0.4
1240,P3_D1_G1_M6_R1_T1.csv,0.3488372093023256,,0.3325947898126559,65.3061224489796,P3,D1,M6,R1,D1_M6,0.4
1241,P3_D1_G1_M6_R1_T1.csv,0.37209302325581395,,0.0041835822617944,69.65986394557824,P3,D1,M6,R1,D1_M6,0.4
1242,P3_D1_G1_M6_R1_T1.csv,0.3953488372093023,,0.1296910501156268,74.01360544217687,P3,D1,M6,R1,D1_M6,0.4
1243,P3_D1_G1_M6_R1_T1.csv,0.41860465116279066,,0.2405559800531788,78.36734693877551,P3,D1,M6,R1,D1_M6,0.5
1244,P3_D1_G1_M6_R1_T1.csv,0.4418604651162791,,0.2886671760638146,82.72108843537416,P3,D1,M6,R1,D1_M6,0.5
1245,P3_D1_G1_M6_R1_T1.csv,0.4651162790697674,,0.5271313649860963,87.07482993197279,P3,D1,M6,R1,D1_M6,0.5
1246,P3_D1_G1_M6_R1_T1.csv,0.4883720930232559,,0.1087731388066547,91.42857142857144,P3,D1,M6,R1,D1_M6,0.5
1247,P3_D1_G1_M6_R1_T1.csv,0.5116279069767442,,0.0355604492252525,95.78231292517007,P3,D1,M6,R1,D1_M6,0.6
1248,P3_D1_G1_M6_R1_T1.csv,0.5348837209302325,,0.0627537339269162,100.1360544217687,P3,D1,M6,R1,D1_M6,0.6
1249,P3_D1_G1_M6_R1_T1.csv,0.558139534883721,,0.0376522403561497,104.48979591836736,P3,D1,M6,R1,D1_M6,0.6
1250,P3_D1_G1_M6_R1_T1.csv,0.5813953488372092,,0.0146425379162804,108.84353741496598,P3,D1,M6,R1,D1_M6,0.6
1251,P3_D1_G1_M6_R1_T1.csv,0.6046511627906976,,0.0251014935707664,113.19727891156462,P3,D1,M6,R1,D1_M6,0.7
1252,P3_D1_G1_M6_R1_T1.csv,0.627906976744186,,0.131782841246524,117.55102040816328,P3,D1,M6,R1,D1_M6,0.7
1253,P3_D1_G1_M6_R1_T1.csv,0.6511627906976744,,0.0062753733926916,121.9047619047619,P3,D1,M6,R1,D1_M6,0.7
1254,P3_D1_G1_M6_R1_T1.csv,0.6744186046511628,,0.0962223920212715,126.25850340136054,P3,D1,M6,R1,D1_M6,0.7
1255,P3_D1_G1_M6_R1_T1.csv,0.6976744186046512,,0.2803000115402257,130.6122448979592,P3,D1,M6,R1,D1_M6,0.7
1256,P3_D1_G1_M6_R1_T1.csv,0.7209302325581396,,0.353512701121628,134.96598639455783,P3,D1,M6,R1,D1_M6,0.8
1257,P3_D1_G1_M6_R1_T1.csv,0.7441860465116279,,0.3911649414777777,139.31972789115648,P3,D1,M6,R1,D1_M6,0.8
1258,P3_D1_G1_M6_R1_T1.csv,0.7674418604651162,,0.1798940372571598,143.6734693877551,P3,D1,M6,R1,D1_M6,0.8
1259,P3_D1_G1_M6_R1_T1.csv,0.7906976744186046,,0.14224179690101,148.02721088435374,P3,D1,M6,R1,D1_M6,0.8
1260,P3_D1_G1_M6_R1_T1.csv,0.813953488372093,,0.181985828388057,152.38095238095238,P3,D1,M6,R1,D1_M6,0.9
1261,P3_D1_G1_M6_R1_T1.csv,0.8372093023255813,,0.060661942796019,156.73469387755102,P3,D1,M6,R1,D1_M6,0.9
1262,P3_D1_G1_M6_R1_T1.csv,0.8604651162790697,,0.0899470186285799,161.08843537414967,P3,D1,M6,R1,D1_M6,0.9
1263,P3_D1_G1_M6_R1_T1.csv,0.8837209302325582,,0.1485171702937017,165.4421768707483,P3,D1,M6,R1,D1_M6,0.9
1264,P3_D1_G1_M6_R1_T1.csv,0.9069767441860465,,0.5877933077821151,169.79591836734693,P3,D1,M6,R1,D1_M6,1.0
1265,P3_D1_G1_M6_R1_T1.csv,0.9302325581395348,,0.1610679170790849,174.14965986394557,P3,D1,M6,R1,D1_M6,1.0
1266,P3_D1_G1_M6_R1_T1.csv,0.9534883720930232,,0.2782082204093286,178.50340136054422,P3,D1,M6,R1,D1_M6,1.0
1267,P3_D1_G1_M6_R1_T1.csv,0.9767441860465118,,0.3388701632053476,182.8571428571429,P3,D1,M6,R1,D1_M6,1.0
1268,P3_D1_G1_M6_R1_T1.csv,1.0,,0.5271313649860963,187.2108843537415,P3,D1,M6,R1,D1_M6,1.0
1269,P5_D5_G3_M6_R1_T1.csv,1470.7420673076924,,0.1611453908246737,166484.0,P5,D5,M6,R1,D5_M6,1.0
1270,P5_D5_G3_M6_R1_T1.csv,0.0,,0.0125507467853832,0.0,P5,D5,M6,R1,D5_M6,0.1
1271,P5_D5_G3_M6_R1_T1.csv,0.038461538461538464,,0.010458955654486,4.35374149659864,P5,D5,M6,R1,D5_M6,0.1
1272,P5_D5_G3_M6_R1_T1.csv,0.07692307692307693,,0.0376522403561497,8.70748299319728,P5,D5,M6,R1,D5_M6,0.1
1273,P5_D5_G3_M6_R1_T1.csv,0.1153846153846154,,0.0543865694033273,13.06122448979592,P5,D5,M6,R1,D5_M6,0.2
1274,P5_D5_G3_M6_R1_T1.csv,0.15384615384615385,,0.0585701516651218,17.41496598639456,P5,D5,M6,R1,D5_M6,0.2
1275,P5_D5_G3_M6_R1_T1.csv,0.19230769230769235,,0.0167343290471776,21.7687074829932,P5,D5,M6,R1,D5_M6,0.2
1276,P5_D5_G3_M6_R1_T1.csv,0.2307692307692308,,0.0773962718431966,26.12244897959184,P5,D5,M6,R1,D5_M6,0.3
1277,P5_D5_G3_M6_R1_T1.csv,0.2692307692307692,,0.0439276137488413,30.476190476190474,P5,D5,M6,R1,D5_M6,0.3
1278,P5_D5_G3_M6_R1_T1.csv,0.3076923076923077,,0.3597880745143196,34.82993197278912,P5,D5,M6,R1,D5_M6,0.4
1279,P5_D5_G3_M6_R1_T1.csv,0.34615384615384626,,0.0627537339269162,39.18367346938776,P5,D5,M6,R1,D5_M6,0.4
1280,P5_D5_G3_M6_R1_T1.csv,0.38461538461538464,,0.1087731388066547,43.53741496598639,P5,D5,M6,R1,D5_M6,0.4
1281,P5_D5_G3_M6_R1_T1.csv,0.42307692307692313,,0.1401500057701128,47.89115646258504,P5,D5,M6,R1,D5_M6,0.5
1282,P5_D5_G3_M6_R1_T1.csv,0.4615384615384616,,0.0962223920212715,52.24489795918368,P5,D5,M6,R1,D5_M6,0.5
1283,P5_D5_G3_M6_R1_T1.csv,0.5,,0.1568843348172905,56.59863945578231,P5,D5,M6,R1,D5_M6,0.5
1284,P5_D5_G3_M6_R1_T1.csv,0.5384615384615384,,0.4099910616558526,60.95238095238095,P5,D5,M6,R1,D5_M6,0.6
1285,P5_D5_G3_M6_R1_T1.csv,0.576923076923077,,0.2886671760638146,65.3061224489796,P5,D5,M6,R1,D5_M6,0.6
1286,P5_D5_G3_M6_R1_T1.csv,0.6153846153846154,,0.131782841246524,69.65986394557824,P5,D5,M6,R1,D5_M6,0.7
1287,P5_D5_G3_M6_R1_T1.csv,0.6538461538461539,,0.2782082204093286,74.01360544217687,P5,D5,M6,R1,D5_M6,0.7
1288,P5_D5_G3_M6_R1_T1.csv,0.6923076923076923,,0.363971656776114,78.36734693877551,P5,D5,M6,R1,D5_M6,0.7
1289,P5_D5_G3_M6_R1_T1.csv,0.7307692307692308,,0.1715268727335709,82.72108843537416,P5,D5,M6,R1,D5_M6,0.8
1290,P5_D5_G3_M6_R1_T1.csv,0.7692307692307693,,0.2698410558857397,87.07482993197279,P5,D5,M6,R1,D5_M6,0.8
1291,P5_D5_G3_M6_R1_T1.csv,0.8076923076923078,,0.2154544864824123,91.42857142857144,P5,D5,M6,R1,D5_M6,0.9
1292,P5_D5_G3_M6_R1_T1.csv,0.8461538461538463,,0.1778022461262626,95.78231292517007,P5,D5,M6,R1,D5_M6,0.9
1293,P5_D5_G3_M6_R1_T1.csv,0.8846153846153846,,0.1966283663043374,100.1360544217687,P5,D5,M6,R1,D5_M6,0.9
1294,P5_D5_G3_M6_R1_T1.csv,0.9230769230769232,,0.0334686580943553,104.48979591836736,P5,D5,M6,R1,D5_M6,1.0
1295,P5_D5_G3_M6_R1_T1.csv,0.9615384615384615,,0.2029037396970291,108.84353741496598,P5,D5,M6,R1,D5_M6,1.0
1296,P5_D5_G3_M6_R1_T1.csv,1.0,,0.3744306124306,113.19727891156462,P5,D5,M6,R1,D5_M6,1.0
1297,P5_D6_G3_M6_R2_T1.csv,1492.6691576086957,,0.1342232642325708,149470.0,P5,D6,M6,R2,D6_M6,1.0
1298,P5_D6_G3_M6_R2_T1.csv,0.0,,0.0041835822617944,0.0,P5,D6,M6,R2,D6_M6,0.1
1299,P5_D6_G3_M6_R2_T1.csv,0.04347826086956522,,0.060661942796019,4.35374149659864,P5,D6,M6,R2,D6_M6,0.1
1300,P5_D6_G3_M6_R2_T1.csv,0.08695652173913045,,0.2070873219588235,8.70748299319728,P5,D6,M6,R2,D6_M6,0.1
1301,P5_D6_G3_M6_R2_T1.csv,0.13043478260869568,,0.1380582146392156,13.06122448979592,P5,D6,M6,R2,D6_M6,0.2
1302,P5_D6_G3_M6_R2_T1.csv,0.1739130434782609,,0.0773962718431966,17.41496598639456,P5,D6,M6,R2,D6_M6,0.2
1303,P5_D6_G3_M6_R2_T1.csv,0.2173913043478261,,0.060661942796019,21.7687074829932,P5,D6,M6,R2,D6_M6,0.3
1304,P5_D6_G3_M6_R2_T1.csv,0.26086956521739135,,0.3451455365980392,26.12244897959184,P5,D6,M6,R2,D6_M6,0.3
1305,P5_D6_G3_M6_R2_T1.csv,0.3043478260869565,,0.4957544980226381,30.476190476190474,P5,D6,M6,R2,D6_M6,0.4
1306,P5_D6_G3_M6_R2_T1.csv,0.3478260869565218,,0.5062134536771241,34.82993197278912,P5,D6,M6,R2,D6_M6,0.4
1307,P5_D6_G3_M6_R2_T1.csv,0.39130434782608703,,0.0251014935707664,39.18367346938776,P5,D6,M6,R2,D6_M6,0.4
1308,P5_D6_G3_M6_R2_T1.csv,0.43478260869565216,,0.0836716452358882,43.53741496598639,P5,D6,M6,R2,D6_M6,0.5
1309,P5_D6_G3_M6_R2_T1.csv,0.47826086956521746,,0.0522947782724301,47.89115646258504,P5,D6,M6,R2,D6_M6,0.5
1310,P5_D6_G3_M6_R2_T1.csv,0.5217391304347827,,0.0041835822617944,52.24489795918368,P5,D6,M6,R2,D6_M6,0.6
1311,P5_D6_G3_M6_R2_T1.csv,0.5652173913043478,,0.010458955654486,56.59863945578231,P5,D6,M6,R2,D6_M6,0.6
1312,P5_D6_G3_M6_R2_T1.csv,0.608695652173913,,0.0125507467853832,60.95238095238095,P5,D6,M6,R2,D6_M6,0.7
1313,P5_D6_G3_M6_R2_T1.csv,0.6521739130434783,,0.0648455250578134,65.3061224489796,P5,D6,M6,R2,D6_M6,0.7
1314,P5_D6_G3_M6_R2_T1.csv,0.6956521739130436,,0.060661942796019,69.65986394557824,P5,D6,M6,R2,D6_M6,0.7
1315,P5_D6_G3_M6_R2_T1.csv,0.7391304347826086,,0.0167343290471776,74.01360544217687,P5,D6,M6,R2,D6_M6,0.8
1316,P5_D6_G3_M6_R2_T1.csv,0.782608695652174,,0.0941306008903743,78.36734693877551,P5,D6,M6,R2,D6_M6,0.8
1317,P5_D6_G3_M6_R2_T1.csv,0.8260869565217392,,0.020917911308972,82.72108843537416,P5,D6,M6,R2,D6_M6,0.9
1318,P5_D6_G3_M6_R2_T1.csv,0.8695652173913043,,0.0041835822617944,87.07482993197279,P5,D6,M6,R2,D6_M6,0.9
1319,P5_D6_G3_M6_R2_T1.csv,0.9130434782608697,,0.0041835822617944,91.42857142857144,P5,D6,M6,R2,D6_M6,1.0
1320,P5_D6_G3_M6_R2_T1.csv,0.9565217391304349,,0.1066813476757575,95.78231292517007,P5,D6,M6,R2,D6_M6,1.0
1321,P5_D6_G3_M6_R2_T1.csv,1.0,,0.7655955539083777,100.1360544217687,P5,D6,M6,R2,D6_M6,1.0
1322,P9_D0_G4_M6_R1_T1.csv,1602.3214285714287,,0.1857366262779416,179460.0,P9,D0,M6,R1,D0_M6,1.0
1323,P9_D0_G4_M6_R1_T1.csv,0.0,,0.0188261201780748,0.0,P9,D0,M6,R1,D0_M6,0.1
1324,P9_D0_G4_M6_R1_T1.csv,0.03571428571428571,,0.0251014935707664,4.0,P9,D0,M6,R1,D0_M6,0.1
1325,P9_D0_G4_M6_R1_T1.csv,0.07142857142857142,,0.0083671645235888,8.0,P9,D0,M6,R1,D0_M6,0.1
1326,P9_D0_G4_M6_R1_T1.csv,0.10714285714285714,,0.0439276137488413,12.0,P9,D0,M6,R1,D0_M6,0.2
1327,P9_D0_G4_M6_R1_T1.csv,0.14285714285714285,,0.0083671645235888,16.0,P9,D0,M6,R1,D0_M6,0.2
1328,P9_D0_G4_M6_R1_T1.csv,0.17857142857142858,,0.0083671645235888,20.0,P9,D0,M6,R1,D0_M6,0.2
1329,P9_D0_G4_M6_R1_T1.csv,0.21428571428571427,,0.0041835822617944,24.0,P9,D0,M6,R1,D0_M6,0.3
1330,P9_D0_G4_M6_R1_T1.csv,0.25,,0.0041835822617944,28.0,P9,D0,M6,R1,D0_M6,0.3
1331,P9_D0_G4_M6_R1_T1.csv,0.2857142857142857,,0.0041835822617944,32.0,P9,D0,M6,R1,D0_M6,0.3
1332,P9_D0_G4_M6_R1_T1.csv,0.32142857142857145,,0.121323885592038,36.0,P9,D0,M6,R1,D0_M6,0.4
1333,P9_D0_G4_M6_R1_T1.csv,0.35714285714285715,,0.0983141831521687,40.0,P9,D0,M6,R1,D0_M6,0.4
1334,P9_D0_G4_M6_R1_T1.csv,0.39285714285714285,,0.1903529929116458,44.0,P9,D0,M6,R1,D0_M6,0.4
1335,P9_D0_G4_M6_R1_T1.csv,0.42857142857142855,,0.3242276252890671,48.0,P9,D0,M6,R1,D0_M6,0.5
1336,P9_D0_G4_M6_R1_T1.csv,0.4642857142857143,,0.3765224035614972,52.0,P9,D0,M6,R1,D0_M6,0.5
1337,P9_D0_G4_M6_R1_T1.csv,0.5,,0.0627537339269162,56.0,P9,D0,M6,R1,D0_M6,0.5
1338,P9_D0_G4_M6_R1_T1.csv,0.5357142857142857,,0.0041835822617944,60.0,P9,D0,M6,R1,D0_M6,0.6
1339,P9_D0_G4_M6_R1_T1.csv,0.5714285714285714,,0.1004059742830659,64.0,P9,D0,M6,R1,D0_M6,0.6
1340,P9_D0_G4_M6_R1_T1.csv,0.6071428571428571,,0.4434597197502079,68.0,P9,D0,M6,R1,D0_M6,0.7
1341,P9_D0_G4_M6_R1_T1.csv,0.6428571428571429,,0.1798940372571598,72.0,P9,D0,M6,R1,D0_M6,0.7
1342,P9_D0_G4_M6_R1_T1.csv,0.6785714285714286,,0.0522947782724301,76.0,P9,D0,M6,R1,D0_M6,0.7
1343,P9_D0_G4_M6_R1_T1.csv,0.7142857142857143,,0.1485171702937017,80.0,P9,D0,M6,R1,D0_M6,0.8
1344,P9_D0_G4_M6_R1_T1.csv,0.75,,0.2447395623149732,84.0,P9,D0,M6,R1,D0_M6,0.8
1345,P9_D0_G4_M6_R1_T1.csv,0.7857142857142857,,0.2112709042206179,88.0,P9,D0,M6,R1,D0_M6,0.8
1346,P9_D0_G4_M6_R1_T1.csv,0.8214285714285714,,0.2698410558857397,92.0,P9,D0,M6,R1,D0_M6,0.9
1347,P9_D0_G4_M6_R1_T1.csv,0.8571428571428571,,0.2551985179694593,96.0,P9,D0,M6,R1,D0_M6,0.9
1348,P9_D0_G4_M6_R1_T1.csv,0.8928571428571429,,0.585701516651218,100.0,P9,D0,M6,R1,D0_M6,0.9
1349,P9_D0_G4_M6_R1_T1.csv,0.9285714285714286,,0.6003440545674985,104.0,P9,D0,M6,R1,D0_M6,1.0
1350,P9_D0_G4_M6_R1_T1.csv,0.9642857142857143,,0.4560104665355911,108.0,P9,D0,M6,R1,D0_M6,1.0
1351,P9_D0_G4_M6_R1_T1.csv,1.0,,0.535498529509685,112.0,P9,D0,M6,R1,D0_M6,1.0
1352,P9_D1_G4_M1_R1_T1.csv,1553.6296296296296,,0.1857510524236719,335584.0,P9,D1,M1,R1,D1_M1,1.0
1353,P9_D1_G4_M1_R1_T1.csv,0.0,,0.0125507467853832,0.0,P9,D1,M1,R1,D1_M1,0.1
1354,P9_D1_G4_M1_R1_T1.csv,0.018518518518518517,,0.0188261201780748,4.0,P9,D1,M1,R1,D1_M1,0.1
1355,P9_D1_G4_M1_R1_T1.csv,0.037037037037037035,,0.010458955654486,8.0,P9,D1,M1,R1,D1_M1,0.1
1356,P9_D1_G4_M1_R1_T1.csv,0.05555555555555555,,0.0460194048797385,12.0,P9,D1,M1,R1,D1_M1,0.1
1357,P9_D1_G4_M1_R1_T1.csv,0.07407407407407407,,0.0376522403561497,16.0,P9,D1,M1,R1,D1_M1,0.1
1358,P9_D1_G4_M1_R1_T1.csv,0.09259259259259259,,0.0041835822617944,20.0,P9,D1,M1,R1,D1_M1,0.1
1359,P9_D1_G4_M1_R1_T1.csv,0.1111111111111111,,0.0041835822617944,24.0,P9,D1,M1,R1,D1_M1,0.2
1360,P9_D1_G4_M1_R1_T1.csv,0.12962962962962962,,0.0041835822617944,28.0,P9,D1,M1,R1,D1_M1,0.2
1361,P9_D1_G4_M1_R1_T1.csv,0.14814814814814814,,0.010458955654486,32.0,P9,D1,M1,R1,D1_M1,0.2
1362,P9_D1_G4_M1_R1_T1.csv,0.16666666666666666,,0.0334686580943553,36.0,P9,D1,M1,R1,D1_M1,0.2
1363,P9_D1_G4_M1_R1_T1.csv,0.18518518518518517,,0.0502029871415329,40.0,P9,D1,M1,R1,D1_M1,0.2
1364,P9_D1_G4_M1_R1_T1.csv,0.2037037037037037,,0.071120898450505,44.0,P9,D1,M1,R1,D1_M1,0.3
1365,P9_D1_G4_M1_R1_T1.csv,0.2222222222222222,,0.081579854104991,48.0,P9,D1,M1,R1,D1_M1,0.3
1366,P9_D1_G4_M1_R1_T1.csv,0.24074074074074073,,0.0648455250578134,52.0,P9,D1,M1,R1,D1_M1,0.3
1367,P9_D1_G4_M1_R1_T1.csv,0.25925925925925924,,0.0669373161887106,56.0,P9,D1,M1,R1,D1_M1,0.3
1368,P9_D1_G4_M1_R1_T1.csv,0.2777777777777778,,0.1045895565448603,60.0,P9,D1,M1,R1,D1_M1,0.3
1369,P9_D1_G4_M1_R1_T1.csv,0.2962962962962963,,0.1171403033302436,64.0,P9,D1,M1,R1,D1_M1,0.3
1370,P9_D1_G4_M1_R1_T1.csv,0.3148148148148148,,0.0522947782724301,68.0,P9,D1,M1,R1,D1_M1,0.4
1371,P9_D1_G4_M1_R1_T1.csv,0.3333333333333333,,0.1192320944611408,72.0,P9,D1,M1,R1,D1_M1,0.4
1372,P9_D1_G4_M1_R1_T1.csv,0.35185185185185186,,0.0899470186285799,76.0,P9,D1,M1,R1,D1_M1,0.4
1373,P9_D1_G4_M1_R1_T1.csv,0.37037037037037035,,0.253106726838562,80.0,P9,D1,M1,R1,D1_M1,0.4
1374,P9_D1_G4_M1_R1_T1.csv,0.3888888888888889,,0.2049955308279263,84.0,P9,D1,M1,R1,D1_M1,0.4
1375,P9_D1_G4_M1_R1_T1.csv,0.4074074074074074,,0.3221358341581699,88.0,P9,D1,M1,R1,D1_M1,0.5
1376,P9_D1_G4_M1_R1_T1.csv,0.42592592592592593,,0.3263194164199643,92.0,P9,D1,M1,R1,D1_M1,0.5
1377,P9_D1_G4_M1_R1_T1.csv,0.4444444444444444,,0.4078992705249554,96.0,P9,D1,M1,R1,D1_M1,0.5
1378,P9_D1_G4_M1_R1_T1.csv,0.46296296296296297,,0.2405559800531788,100.0,P9,D1,M1,R1,D1_M1,0.5
1379,P9_D1_G4_M1_R1_T1.csv,0.48148148148148145,,0.2510149357076648,104.0,P9,D1,M1,R1,D1_M1,0.5
1380,P9_D1_G4_M1_R1_T1.csv,0.5,,0.313768669634581,108.0,P9,D1,M1,R1,D1_M1,0.5
1381,P9_D1_G4_M1_R1_T1.csv,0.5185185185185185,,0.3221358341581699,112.0,P9,D1,M1,R1,D1_M1,0.6
1382,P9_D1_G4_M1_R1_T1.csv,0.5370370370370371,,0.4267253907030303,116.0,P9,D1,M1,R1,D1_M1,0.6
