,Name,t_%,var,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
98,P9_D5_G4_M6_R2_T1.csv,0.9361702127659575,,26.06190093865608,191.56462585034012,P9,D5,M6,R2,D5_M6,1.0
99,P9_D5_G4_M6_R2_T1.csv,0.9574468085106386,,26.217612698951005,195.9183673469388,P9,D5,M6,R2,D5_M6,1.0
100,P9_D5_G4_M6_R2_T1.csv,0.9787234042553192,,25.99432984731174,200.2721088435374,P9,D5,M6,R2,D5_M6,1.0
101,P9_D5_G4_M6_R2_T1.csv,1.0,,25.66753790921372,204.62585034013603,P9,D5,M6,R2,D5_M6,1.0
102,P3_D5_G1_M5_R1_T1.csv,0.0,,16.728804292994475,0.0,P3,D5,M5,R1,D5_M5,0.1
103,P3_D5_G1_M5_R1_T1.csv,0.01785714285714286,,9.676771200131563,4.35374149659864,P3,D5,M5,R1,D5_M5,0.1
104,P3_D5_G1_M5_R1_T1.csv,0.03571428571428572,,20.475629883973248,8.70748299319728,P3,D5,M5,R1,D5_M5,0.1
105,P3_D5_G1_M5_R1_T1.csv,0.05357142857142858,,-2.5248215367225866,13.06122448979592,P3,D5,M5,R1,D5_M5,0.1
106,P3_D5_G1_M5_R1_T1.csv,0.07142857142857144,,-0.4888099939977247,17.41496598639456,P3,D5,M5,R1,D5_M5,0.1
107,P3_D5_G1_M5_R1_T1.csv,0.0892857142857143,,-1.2980634438287055,21.7687074829932,P3,D5,M5,R1,D5_M5,0.1
108,P3_D5_G1_M5_R1_T1.csv,0.10714285714285716,,7.553200367874956,26.12244897959184,P3,D5,M5,R1,D5_M5,0.2
109,P3_D5_G1_M5_R1_T1.csv,0.125,,9.424740108390855,30.476190476190474,P3,D5,M5,R1,D5_M5,0.2
110,P3_D5_G1_M5_R1_T1.csv,0.14285714285714288,,0.8694023620831249,34.82993197278912,P3,D5,M5,R1,D5_M5,0.2
111,P3_D5_G1_M5_R1_T1.csv,0.16071428571428575,,2.101807499579881,39.18367346938776,P3,D5,M5,R1,D5_M5,0.2
112,P3_D5_G1_M5_R1_T1.csv,0.17857142857142858,,-0.675305718981795,43.53741496598639,P3,D5,M5,R1,D5_M5,0.2
113,P3_D5_G1_M5_R1_T1.csv,0.19642857142857145,,-1.1462736294219635,47.89115646258504,P3,D5,M5,R1,D5_M5,0.2
114,P3_D5_G1_M5_R1_T1.csv,0.21428571428571433,,-0.7235485023303652,52.24489795918368,P3,D5,M5,R1,D5_M5,0.3
115,P3_D5_G1_M5_R1_T1.csv,0.23214285714285715,,12.200215388667225,56.59863945578231,P3,D5,M5,R1,D5_M5,0.3
116,P3_D5_G1_M5_R1_T1.csv,0.25,,1.372734232314614,60.95238095238095,P3,D5,M5,R1,D5_M5,0.3
117,P3_D5_G1_M5_R1_T1.csv,0.2678571428571429,,-0.1332604069013229,65.3061224489796,P3,D5,M5,R1,D5_M5,0.3
118,P3_D5_G1_M5_R1_T1.csv,0.28571428571428575,,20.91665336967986,69.65986394557824,P3,D5,M5,R1,D5_M5,0.3
119,P3_D5_G1_M5_R1_T1.csv,0.3035714285714286,,22.097132561267053,74.01360544217687,P3,D5,M5,R1,D5_M5,0.4
120,P3_D5_G1_M5_R1_T1.csv,0.32142857142857145,,23.07924072400642,78.36734693877551,P3,D5,M5,R1,D5_M5,0.4
121,P3_D5_G1_M5_R1_T1.csv,0.33928571428571436,,23.76404831365933,82.72108843537416,P3,D5,M5,R1,D5_M5,0.4
122,P3_D5_G1_M5_R1_T1.csv,0.35714285714285715,,13.657471765494115,87.07482993197279,P3,D5,M5,R1,D5_M5,0.4
123,P3_D5_G1_M5_R1_T1.csv,0.3750000000000001,,20.853836525445,91.42857142857144,P3,D5,M5,R1,D5_M5,0.4
124,P3_D5_G1_M5_R1_T1.csv,0.3928571428571429,,19.354962495029,95.78231292517007,P3,D5,M5,R1,D5_M5,0.4
125,P3_D5_G1_M5_R1_T1.csv,0.41071428571428575,,18.91054790091613,100.1360544217687,P3,D5,M5,R1,D5_M5,0.5
