,Name,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Imp_Av,CTW_Av,LZ_Av,Assigned_Cat,Rounds,Dance_mode,Music_mode,Palo,Participant
670,P7_D6_G1_M6_R1_T1,MC,DC,Z2,A2,10.4,1.0,0.06963275934349539,0.06037282070897685,IMP0,4.0,D6,M6,R1,P7
671,P7_D6_G1_M6_R1_T1,MC,DC,Z3,A1,10.5,2.0324802908596697,0.22122887397461086,0.18713157089624316,IMP0,10.0,D6,M6,R1,P7
672,P7_D6_G1_M6_R1_T1,MC,DC,Z2,A3,10.5,3.0,0.06794806237346092,0.05181184595258682,IMP1,8.0,D6,M6,R1,P7
673,P7_D6_G1_M6_R1_T1,MC,DC,Z2,A3,10.6,3.4024722581837574,0.0228616239353998,0.02039622321249215,IMP1,8.0,D6,M6,R1,P7
674,P7_D6_G1_M6_R1_T1,MC,DC,Z3,A2,10.7,1.0581849309565707,0.2898607729579319,0.24729287521634977,IMP0,8.0,D6,M6,R1,P7
675,P7_D6_G1_M6_R1_T1,MC,DC,Z3,A1,10.8,1.0,0.5690897017904434,0.5296355268998556,IMP0,8.0,D6,M6,R1,P7
676,P3_D5_G1_M6_R1_T1,MC,DI,Z1,A3,2.1,2.397697083533578,0.012352092887419074,0.014549305891577718,IMP0,4.0,D5,M6,R1,P3
677,P3_D5_G1_M6_R1_T1,MC,DI,Z2,A3,2.2,4.109964568976945,0.06717001006456982,0.0528055262997044,IMP1,4.0,D5,M6,R1,P3
678,P3_D5_G1_M6_R1_T1,MC,DI,Z2,A3,2.3,2.3483221636534997,0.04090593565701367,0.03498691274537062,IMP0,4.0,D5,M6,R1,P3
679,P3_D5_G1_M6_R1_T1,MC,DI,Z2,A3,2.4,1.7781541446874547,0.02489804470166969,0.0262727002771928,IMP0,4.0,D5,M6,R1,P3
680,P3_D5_G1_M6_R1_T1,MC,DC,Z3,A3,2.5,1.6291557094171856,0.12152835619693522,0.11530664856128917,IMP0,4.0,D5,M6,R1,P3
681,P3_D5_G1_M6_R1_T1,MC,DC,Z3,A2,2.6,1.5979641226874446,0.25065641790326343,0.22521315421489,IMP0,4.0,D5,M6,R1,P3
682,P3_D5_G1_M6_R1_T1,MC,DC,Z3,A2,2.7,1.6716639718396527,0.22583451683431316,0.21104652032072754,IMP0,4.0,D5,M6,R1,P3
683,P3_D5_G1_M6_R1_T1,MC,DC,Z3,A2,2.8,1.8526944976717112,0.10562114106248625,0.10063224583400812,IMP0,6.0,D5,M6,R1,P3
684,P3_D5_G1_M6_R1_T1,MC,DI,Z2,A2,2.9,3.007306915197769,0.24565315909547164,0.17519468947217207,IMP1,4.5,D5,M6,R1,P3
685,P3_D5_G1_M6_R1_T1,MC,DI,Z2,A2,2.1,5.130915518231185,0.22414065942240363,0.17207318052834716,IMP2,4.5,D5,M6,R1,P3
686,P3_D5_G1_M6_R1_T1,MC,DC,Z2,A3,2.11,2.8023360846084238,0.16684631302229383,0.1291307554053117,IMP0,4.5,D5,M6,R1,P3
687,P3_D5_G1_M6_R1_T1,MC,DI,Z2,A3,2.12,3.4971517585807836,0.24933689060439912,0.19566776801850844,IMP1,4.0,D5,M6,R1,P3
688,P3_D5_G1_M6_R1_T1,MC,DC,Z3,A1,2.13,3.9374267631261763,0.39092077843360934,0.3465354106650165,IMP1,4.0,D5,M6,R1,P3
689,P3_D5_G1_M6_R1_T1,MC,DC,Z2,A1,2.14,4.4632051002455295,0.3200823585627352,0.2582090293006029,IMP1,4.0,D5,M6,R1,P3
690,P3_D5_G1_M6_R1_T1,MC,DI,Z3,A1,2.15,3.9609456907769425,0.35583434877029024,0.2835890875464914,IMP1,4.0,D5,M6,R1,P3
691,P3_D5_G1_M6_R1_T1,MC,DC,Z3,A1,2.16,1.269669408441423,0.51603601168628,0.38539796883515803,IMP0,2.0,D5,M6,R1,P3
692,P3_D6_G1_M6_R2_T1,MC,DC,Z1,A2,1.1,1.8451000801033168,0.004087369928318974,0.009914506978719964,IMP0,4.0,D6,M6,R2,P3
693,P3_D6_G1_M6_R2_T1,MC,DC,Z1,A3,1.2,2.7274062596414987,0.005750654882057789,0.010769205856195837,IMP0,4.0,D6,M6,R2,P3
694,P3_D6_G1_M6_R2_T1,MC,DC,Z2,A3,1.3,3.075272381457611,0.16981095981045816,0.13303625444266665,IMP1,4.0,D6,M6,R2,P3
695,P3_D6_G1_M6_R2_T1,MC,DC,Z3,A3,1.4,2.4303388027667188,0.07775272541599347,0.05683747535214487,IMP0,4.0,D6,M6,R2,P3
696,P3_D6_G1_M6_R2_T1,MC,DC,Z3,A2,1.5,2.557985699579339,0.17735343817270466,0.13047983892760198,IMP0,4.0,D6,M6,R2,P3
697,P3_D6_G1_M6_R2_T1,MC,DC,Z3,A2,1.6,3.1798251852461705,0.18560822695583817,0.15700559379571766,IMP1,4.0,D6,M6,R2,P3
698,P3_D6_G1_M6_R2_T1,MC,DC,Z3,A3,1.7,3.5999551212224103,0.26724430024967033,0.21959083816149405,IMP1,4.0,D6,M6,R2,P3
699,P3_D6_G1_M6_R2_T1,MC,DC,Z3,A1,1.8,3.437445896743651,0.33855629589079006,0.3060558790740725,IMP1,4.0,D6,M6,R2,P3
700,P3_D6_G1_M6_R2_T1,MC,DC,Z2,A1,1.9,4.3339206960805265,0.3928267925970722,0.3371229659330883,IMP1,3.0,D6,M6,R2,P3
701,P3_D6_G1_M6_R2_T1,MC,DC,Z3,A1,1.1,3.7146181390823556,0.25969573039517196,0.23582566527688195,IMP1,3.0,D6,M6,R2,P3
702,P5_D1_G3_M6_R1_T1,MC,DC,Z1,A1,5.1,5.0,0.0006453183779761998,0.0059828921423309995,IMP2,1.0,D1,M6,R1,P5
703,P5_D1_G3_M6_R1_T1,MC,DI,Z1,A3,5.2,6.5090223512175225,0.0006453183779761999,0.005982892142331,IMP2,2.0,D1,M6,R1,P5
704,P5_D1_G3_M6_R1_T1,MC,DI,Z1,A3,5.3,7.0,0.0006453183779761999,0.005982892142331,IMP2,2.0,D1,M6,R1,P5
705,P5_D1_G3_M6_R1_T1,MC,DI,Z2,A1,5.4,7.0,0.0006453183779762001,0.0059828921423309995,IMP2,0.5,D1,M6,R1,P5
706,P5_D1_G3_M6_R1_T1,MC,DI,Z1,A1,5.5,7.0,0.07846826057709794,0.05384602928097937,IMP2,1.0,D1,M6,R1,P5
707,P5_D1_G3_M6_R1_T1,MC,DI,Z2,A1,5.6,7.0,0.010793586762611483,0.016452953391410317,IMP2,0.5,D1,M6,R1,P5
708,P5_D1_G3_M6_R1_T1,MC,DI,Z1,A1,5.7,6.503948008047887,0.0006453183779762,0.005982892142331,IMP2,1.25,D1,M6,R1,P5
709,P5_D1_G3_M6_R1_T1,MI,DI,Z3,A1,5.8,4.113161431675335,0.008714883364371411,0.013295315871846724,IMP1,0.75,D1,M6,R1,P5
710,P5_D1_G3_M6_R1_T1,MC,DI,Z1,A1,5.9,6.988342534941107,0.06645723694044864,0.05446924721247217,IMP2,2.0,D1,M6,R1,P5
711,P5_D1_G3_M6_R1_T1,MC,DI,Z2,A1,5.1,7.0,0.13042921310023947,0.10792216979820225,IMP2,1.0,D1,M6,R1,P5
712,P5_D1_G3_M6_R1_T1,MC,DI,Z2,A1,5.11,7.0,0.013674942984622601,0.014957230355827576,IMP2,1.0,D1,M6,R1,P5
713,P5_D1_G3_M6_R1_T1,MC,DI,Z2,A1,5.12,7.0,0.018788934404127048,0.019195112289978725,IMP2,1.0,D1,M6,R1,P5
714,P5_D1_G3_M6_R1_T1,MC,DI,Z2,A1,5.13,4.177811136428638,0.18764476789546747,0.1396775203998055,IMP1,1.0,D1,M6,R1,P5
715,P5_D1_G3_M6_R1_T1,MC,DC,Z3,A1,5.14,1.1301486373720948,0.02552326007466053,0.02841873767607238,IMP0,0.5,D1,M6,R1,P5
716,P5_D1_G3_M6_R1_T1,MC,DC,Z2,A1,5.15,1.781629099534921,0.07132656156492959,0.06531323922044717,IMP0,0.5,D1,M6,R1,P5
717,P5_D1_G3_M6_R1_T1,MC,DI,Z3,A1,5.16,0.0,0.1389819970735733,0.10769205856195874,IMP0,0.5,D1,M6,R1,P5
718,P4_D1_G2_M1_R2_T1,MI,DI,Z2,A2,3.0,4.0,0.13847171441896183,0.07905964616651735,IMP1,1.0,D1,M1,R2,P4
719,P4_D1_G2_M1_R2_T1,MI,DI,Z1,A3,3.1,-31.153750000000002,0.002364029360430447,0.007561710902112804,IMP0,4.0,D1,M1,R2,P4
720,P4_D1_G2_M1_R2_T1,MI,DI,Z2,A3,3.2,-31.68908629441624,0.009061324464327133,0.013076892825380665,IMP0,4.0,D1,M1,R2,P4
721,P4_D1_G2_M1_R2_T1,MI,DI,Z2,A2,3.3,4.0,0.010543691795754772,0.013710794492841929,IMP1,4.0,D1,M1,R2,P4
722,P4_D1_G2_M1_R2_T1,MC,DC,Z3,A3,3.4,4.0,0.10611756211021904,0.08851161022330922,IMP1,4.0,D1,M1,R2,P4
723,P4_D1_G2_M1_R2_T1,MI,DI,Z3,A1,3.5,3.2711773008651477,0.2754942752247024,0.24487122839683484,IMP1,4.0,D1,M1,R2,P4
724,P4_D1_G2_M1_R2_T1,MI,DI,Z3,A2,3.6,3.1249185522549388,0.3390918447281645,0.2767967452907862,IMP1,2.0,D1,M1,R2,P4
725,P4_D1_G2_M1_R2_T1,MI,DI,Z2,A2,3.6,3.954925068074543,0.014836733434380047,0.01595437904621607,IMP1,2.0,D1,M1,R2,P4
726,P4_D1_G2_M1_R2_T1,MI,DI,Z1,A2,3.7,4.0,0.02272615576752715,0.020747125977438247,IMP1,4.0,D1,M1,R2,P4
727,P4_D1_G2_M1_R2_T1,MI,DI,Z3,A1,3.8,4.0,0.31331153320118926,0.26346092898193485,IMP1,4.0,D1,M1,R2,P4
728,P4_D1_G2_M1_R2_T1,MI,DI,Z3,A1,3.9,4.0,0.4289254238003616,0.36030306012704727,IMP1,4.0,D1,M1,R2,P4
729,P4_D1_G2_M1_R2_T1,MI,DI,Z2,A1,3.1,4.0,0.08506902514022546,0.06204480740195152,IMP1,4.0,D1,M1,R2,P4
730,P4_D1_G2_M1_R2_T1,MI,DI,Z2,A2,3.11,4.312301777530505,0.047714656654194956,0.037978358816536134,IMP1,2.0,D1,M1,R2,P4
731,P4_D1_G2_M1_R2_T1,MI,DI,Z3,A2,3.11,5.0,0.08511328784662538,0.07329042874355525,IMP2,2.0,D1,M1,R2,P4
732,P4_D1_G2_M1_R2_T1,MI,DI,Z3,A3,3.12,5.0,0.3005319665215274,0.2482900239067383,IMP2,4.0,D1,M1,R2,P4
733,P4_D1_G2_M1_R2_T1,MI,DI,Z3,A1,3.13,5.0,0.38129667929963534,0.3489521842014581,IMP2,4.0,D1,M1,R2,P4
734,P4_D1_G2_M1_R2_T1,MI,DI,Z2,A1,3.14,5.0,0.44940308708050924,0.39457173678673224,IMP2,4.0,D1,M1,R2,P4
735,P4_D1_G2_M1_R2_T1,MI,DI,Z2,A1,3.15,3.5602564630352487,0.1324771996226813,0.111943060873615,IMP1,4.0,D1,M1,R2,P4
736,P4_D1_G2_M1_R2_T1,MI,DI,Z2,A1,3.16,3.0,0.20145462648608886,0.16153808784293816,IMP1,2.0,D1,M1,R2,P4
737,P4_D1_G2_M1_R2_T1,MI,DI,Z3,A1,3.17,3.0,0.526963660440863,0.4042939365180202,IMP1,4.0,D1,M1,R2,P4
738,P4_D1_G2_M1_R2_T1,MC,DI,Z2,A1,3.18,0.0,0.40095170700173666,0.30871723454428185,IMP0,2.0,D1,M1,R2,P4
739,P5_D6_G3_M6_R1_T1,MC,DC,Z1,A1,5.1,2.0,0.006844189517121874,0.012215071457259167,IMP0,1.0,D6,M6,R1,P5
740,P5_D6_G3_M6_R1_T1,MC,DC,Z1,A3,5.2,2.0,0.010145293537033345,0.0139167273745526,IMP0,2.0,D6,M6,R1,P5
741,P5_D6_G3_M6_R1_T1,MC,DC,Z2,A3,5.3,1.4818467576287873,0.08690739570345192,0.07658101942183732,IMP0,2.0,D6,M6,R1,P5
742,P5_D6_G3_M6_R1_T1,MC,DC,Z2,A1,5.4,2.2413540527653026,0.1279314224695398,0.09786302147098636,IMP0,0.5,D6,M6,R1,P5
743,P5_D6_G3_M6_R1_T1,MC,DC,Z2,A1,5.5,2.7350823305017817,0.04825491418093633,0.038140937407360354,IMP0,1.0,D6,M6,R1,P5
744,P5_D6_G3_M6_R1_T1,MC,DC,Z2,A1,5.6,1.0,0.12477604699790742,0.09524764290591017,IMP0,2.0,D6,M6,R1,P5
745,P5_D6_G3_M6_R1_T1,MC,DC,Z3,A1,5.7,1.0,0.14441446673591213,0.11873739790164684,IMP0,1.0,D6,M6,R1,P5
746,P5_D6_G3_M6_R1_T1,MC,DC,Z1,A1,5.8,1.5025923034318904,0.04601036883889524,0.04254501078990961,IMP0,0.75,D6,M6,R1,P5
747,P5_D6_G3_M6_R1_T1,MC,DC,Z2,A1,5.9,1.9246611109218894,0.1731882020827774,0.13581165163091466,IMP0,1.25,D6,M6,R1,P5
748,P5_D6_G3_M6_R1_T1,MC,DC,Z2,A1,5.1,1.0819849998675446,0.3494451492956988,0.2306262471055705,IMP0,1.75,D6,M6,R1,P5
749,P5_D6_G3_M6_R1_T1,MC,DC,Z2,A1,5.11,1.0,0.17263876166802458,0.14358941141594503,IMP0,0.25,D6,M6,R1,P5
750,P5_D6_G3_M6_R1_T1,MC,DC,Z2,A1,5.12,1.0,0.14804689733417808,0.11407381018044518,IMP0,1.0,D6,M6,R1,P5
751,P5_D6_G3_M6_R1_T1,MC,DC,Z2,A1,5.13,1.0,0.06596811823334586,0.05275823070964643,IMP0,0.75,D6,M6,R1,P5
752,P5_D6_G3_M6_R1_T1,MC,DC,Z3,A1,5.14,1.0,0.22183041941415788,0.165194299707696,IMP0,1.5,D6,M6,R1,P5
753,P5_D5_G3_M6_R2_T1,MC,DI,Z1,A2,6.1,3.0,0.001786408595155409,0.007407390271457439,IMP1,2.0,D5,M6,R2,P5
754,P5_D5_G3_M6_R2_T1,MC,DI,Z2,A2,6.2,3.378726916556073,0.06225419206374839,0.06068362030078625,IMP1,2.0,D5,M6,R2,P5
755,P5_D5_G3_M6_R2_T1,MC,DC,Z3,A1,6.3,4.302928511435768,0.3430510419522682,0.2689310017977804,IMP1,2.0,D5,M6,R2,P5
756,P5_D5_G3_M6_R2_T1,MC,DI,Z1,A3,6.4,2.642148558408185,0.026705308571406516,0.02923458660457211,IMP0,2.0,D5,M6,R2,P5
757,P5_D5_G3_M6_R2_T1,MC,DI,Z1,A3,6.5,1.7340681082987652,0.01248982310073415,0.016096828859128717,IMP0,2.0,D5,M6,R2,P5
758,P5_D5_G3_M6_R2_T1,MC,DI,Z3,A3,6.6,3.6943201078465555,0.14915473565463971,0.09373197689651964,IMP1,2.0,D5,M6,R2,P5
759,P5_D5_G3_M6_R2_T1,MC,DI,Z3,A3,6.7,4.178079514567889,0.06274636220818815,0.054843177971367854,IMP1,2.0,D5,M6,R2,P5
760,P5_D5_G3_M6_R2_T1,MC,DC,Z1,A1,6.8,5.0,0.09615766970971189,0.09074053082535412,IMP2,,D5,M6,R2,P5
761,P5_D5_G3_M6_R2_T1,MC,DC,Z3,A1,6.9,5.0,0.3098750888076663,0.2531223598678518,IMP2,2.0,D5,M6,R2,P5
762,P5_D5_G3_M6_R2_T1,MC,DC,Z3,A1,6.1,3.384243837350691,0.5192694982265996,0.38415153297217236,IMP1,2.0,D5,M6,R2,P5
763,P5_D5_G3_M6_R2_T1,MC,DI,Z3,A1,6.11,0.0,0.5962014177151338,0.3739307588956902,IMP0,1.0,D5,M6,R2,P5
764,P3_D1_G1_M6_R2_T1,MC,DI,Z1,A2,1.1,2.4199565481134364,0.005244683103141528,0.010515386189551487,IMP0,4.0,D1,M6,R2,P3
765,P3_D1_G1_M6_R2_T1,MC,DI,Z1,A3,1.2,4.6183429110121885,0.003578513914726989,0.00897433821349652,IMP1,4.0,D1,M6,R2,P3
766,P3_D1_G1_M6_R2_T1,MC,DI,Z2,A3,1.3,5.099648622371315,0.18558482105161284,0.14334012424334788,IMP2,4.0,D1,M6,R2,P3
767,P3_D1_G1_M6_R2_T1,MC,DI,Z3,A3,1.4,5.464459790732461,0.1064613869742527,0.0915910400024502,IMP2,4.0,D1,M6,R2,P3
768,P3_D1_G1_M6_R2_T1,MC,DI,Z1,A2,1.5,3.8327694515991197,0.04881187374109913,0.044343788819630046,IMP1,4.0,D1,M6,R2,P3
769,P3_D1_G1_M6_R2_T1,MC,DI,Z2,A2,1.6,4.996232572368226,0.07427737472207188,0.06626506297036348,IMP1,4.0,D1,M6,R2,P3
770,P3_D1_G1_M6_R2_T1,MC,DI,Z2,A3,1.7,5.690237530474746,0.11914584879557338,0.10135723158772586,IMP2,2.0,D1,M6,R2,P3
771,P3_D1_G1_M6_R2_T1,MC,DI,Z3,A3,1.7,5.014839889061855,0.42511544993340716,0.3569792311590856,IMP2,2.0,D1,M6,R2,P3
772,P3_D1_G1_M6_R2_T1,MC,DI,Z3,A1,1.8,5.394603714300088,0.41349973351463476,0.36036241421576093,IMP2,4.0,D1,M6,R2,P3
773,P3_D1_G1_M6_R2_T1,MI,DI,Z3,A1,1.9,6.048485488660583,0.32097007384104936,0.26610863746107194,IMP2,3.0,D1,M6,R2,P3
774,P3_D1_G1_M6_R2_T1,MC,DI,Z2,A1,1.1,5.519608912956912,0.3294295988803014,0.2779651689327003,IMP2,3.0,D1,M6,R2,P3
775,P7_D1_G1_M6_R1_T1,MC,DI,Z2,A2,10.1,2.8785733084220295,0.09001507298775467,0.06172350393504856,IMP0,10.0,D1,M6,R1,P7
776,P7_D1_G1_M6_R1_T1,MC,DI,Z2,A2,10.2,5.174593434305395,0.046840480895040906,0.047511202306746485,IMP2,6.0,D1,M6,R1,P7
777,P7_D1_G1_M6_R1_T1,MC,DI,Z3,A2,10.3,6.853431523539226,0.37135286700235903,0.3309109153960717,IMP2,9.0,D1,M6,R1,P7
778,P7_D1_G1_M6_R1_T1,MC,DC,Z3,A1,10.3,7.0,0.5452580607706137,0.464272430244889,IMP2,1.0,D1,M6,R1,P7
779,P7_D1_G1_M6_R1_T1,MC,DI,Z3,A2,10.4,7.0,0.20724846269949657,0.16480148355693688,IMP2,4.0,D1,M6,R1,P7
780,P7_D1_G1_M6_R1_T1,MC,DI,Z3,A1,10.5,7.0,0.3068029107851267,0.2504267711004279,IMP2,8.0,D1,M6,R1,P7
781,P7_D1_G1_M6_R1_T1,MC,DI,Z3,A1,10.5,7.0,0.5595624554777044,0.41222126860660885,IMP2,2.0,D1,M6,R1,P7
782,P7_D1_G1_M6_R1_T1,MC,DI,Z1,A3,10.6,6.478642528773066,0.03133682323919657,0.025551935191205452,IMP2,8.0,D1,M6,R1,P7
783,P7_D1_G1_M6_R1_T1,MC,DI,Z1,A3,10.7,2.9891548246147206,0.010931833568025736,0.014005406605911264,IMP0,8.0,D1,M6,R1,P7
784,P7_D1_G1_M6_R1_T1,MC,DI,Z3,A2,10.8,5.03961655104043,0.25426093775987413,0.2283470500989681,IMP2,8.0,D1,M6,R1,P7
785,P7_D1_G1_M6_R1_T1,MC,DI,Z3,A1,10.9,6.0,0.6925430663353896,0.5049560968127401,IMP2,6.0,D1,M6,R1,P7
786,P4_D5_G2_M5_R2_T1,MC,DC,Z2,A3,3.1,1.0,0.025948271598148075,0.026923014640489656,IMP0,2.0,D5,M5,R2,P4
787,P4_D5_G2_M5_R2_T1,MC,DC,Z1,A3,3.1,1.9515329585030945,0.010636708738216613,0.01364847269969265,IMP0,2.0,D5,M5,R2,P4
788,P4_D5_G2_M5_R2_T1,MI,DI,Z2,A2,3.2,3.0,0.42427151825526166,0.2263527527181911,IMP1,2.0,D5,M5,R2,P4
789,P4_D5_G2_M5_R2_T1,MI,DI,Z3,A2,3.2,2.8878622191042136,0.19509169724693964,0.1637816723963123,IMP0,2.0,D5,M5,R2,P4
790,P4_D5_G2_M5_R2_T1,MI,DI,Z3,A1,3.3,2.0573528512181802,0.4253231416307221,0.31740817260366794,IMP0,2.0,D5,M5,R2,P4
791,P4_D5_G2_M5_R2_T1,MI,DI,Z1,A2,3.3,3.526862682551806,0.04306196578973056,0.029034623631900607,IMP1,2.0,D5,M5,R2,P4
792,P4_D5_G2_M5_R2_T1,MI,DI,Z1,A2,3.4,4.0,0.0006453183779761999,0.005982892142331,IMP1,2.0,D5,M5,R2,P4
793,P4_D5_G2_M5_R2_T1,MI,DI,Z3,A3,3.4,4.0,0.010619394176703531,0.013087576561349108,IMP1,2.0,D5,M5,R2,P4
794,P4_D5_G2_M5_R2_T1,MI,DI,Z2,A2,3.5,3.504726566473643,0.0006453183779761999,0.0059828921423309995,IMP1,2.0,D5,M5,R2,P4
795,P4_D5_G2_M5_R2_T1,MI,DI,Z3,A2,3.6,3.698178557123904,0.3173170900191412,0.19199644784025985,IMP1,4.0,D5,M5,R2,P4
796,P4_D5_G2_M5_R2_T1,MI,DI,Z3,A2,3.7,4.0,0.32579972150395575,0.19310300155937438,IMP1,4.0,D5,M5,R2,P4
797,P4_D5_G2_M5_R2_T1,MI,DI,Z3,A1,3.8,3.1512433907741966,0.2396952752324767,0.20461491126772166,IMP1,4.0,D5,M5,R2,P4
798,P4_D5_G2_M5_R2_T1,MC,DI,Z2,A1,3.1,2.0,0.3875994713221481,0.31025569252373836,IMP0,2.0,D5,M5,R2,P4
799,P4_D5_G2_M5_R2_T1,MC,DI,Z2,A1,3.11,3.5180358228391366,0.35486430848965467,0.2527771930134866,IMP1,2.0,D5,M5,R2,P4
