,Name,t_%,y_var,t_0,file,Rater,Artist,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
1,P9_D6_G4_M6_R2_T1,0.7000000000000001,2,124.08780881307985,P9_P9_D6_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D6,M6,R2,D6_M6,0.8
2,P9_D6_G4_M6_R2_T1,0.8,1,156.49237295803832,P9_P9_D6_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D6,M6,R2,D6_M6,0.8
3,P9_D6_G4_M6_R2_T1,0.9,3,179.69411508964538,P9_P9_D6_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D6,M6,R2,D6_M6,0.9
4,P9_D6_G4_M6_R2_T1,1.0,3,179.69411508964538,P9_P9_D6_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D6,M6,R2,D6_M6,1.0
0,P6_D5_G1_M5_R1_T1,0.2,1,12.359284813079832,P6_P6_D5_G1_M5_R1_T1_IMPRO.csv,P6,P,P6,D5,M5,R1,D5_M5,0.2
1,P6_D5_G1_M5_R1_T1,0.2,6,20.241797204086303,P6_P6_D5_G1_M5_R1_T1_IMPRO.csv,P6,P,P6,D5,M5,R1,D5_M5,0.2
2,P6_D5_G1_M5_R1_T1,0.7000000000000001,5,75.38210701525878,P6_P6_D5_G1_M5_R1_T1_IMPRO.csv,P6,P,P6,D5,M5,R1,D5_M5,0.8
3,P6_D5_G1_M5_R1_T1,1.0,3,103.06224895994568,P6_P6_D5_G1_M5_R1_T1_IMPRO.csv,P6,P,P6,D5,M5,R1,D5_M5,1.0
4,P6_D5_G1_M5_R1_T1,1.0,3,106.67747203051758,P6_P6_D5_G1_M5_R1_T1_IMPRO.csv,P6,P,P6,D5,M5,R1,D5_M5,1.0
5,P6_D5_G1_M5_R1_T1,1.0,2,108.86273796185304,P6_P6_D5_G1_M5_R1_T1_IMPRO.csv,P6,P,P6,D5,M5,R1,D5_M5,1.0
6,P6_D5_G1_M5_R1_T1,1.0,2,108.86273796185304,P6_P6_D5_G1_M5_R1_T1_IMPRO.csv,P6,P,P6,D5,M5,R1,D5_M5,1.0
0,P5_D1_G3_M6_R2_T1,0.1,1,7.014806883651733,G3_P5_D1_G3_M6_R2_T1_IMPRO.csv,G3,G,P5,D1,M6,R2,D1_M6,0.1
1,P5_D1_G3_M6_R2_T1,0.2,3,22.591150020980837,G3_P5_D1_G3_M6_R2_T1_IMPRO.csv,G3,G,P5,D1,M6,R2,D1_M6,0.2
2,P5_D1_G3_M6_R2_T1,0.4,5,34.74393403623962,G3_P5_D1_G3_M6_R2_T1_IMPRO.csv,G3,G,P5,D1,M6,R2,D1_M6,0.4
3,P5_D1_G3_M6_R2_T1,0.4,3,41.77472994277954,G3_P5_D1_G3_M6_R2_T1_IMPRO.csv,G3,G,P5,D1,M6,R2,D1_M6,0.4
4,P5_D1_G3_M6_R2_T1,0.5,1,46.274336003814696,G3_P5_D1_G3_M6_R2_T1_IMPRO.csv,G3,G,P5,D1,M6,R2,D1_M6,0.5
5,P5_D1_G3_M6_R2_T1,0.8,4,89.41743607820129,G3_P5_D1_G3_M6_R2_T1_IMPRO.csv,G3,G,P5,D1,M6,R2,D1_M6,0.8
6,P5_D1_G3_M6_R2_T1,1.0,5,109.917207082016,G3_P5_D1_G3_M6_R2_T1_IMPRO.csv,G3,G,P5,D1,M6,R2,D1_M6,1.0
7,P5_D1_G3_M6_R2_T1,1.0,6,115.8526089847412,G3_P5_D1_G3_M6_R2_T1_IMPRO.csv,G3,G,P5,D1,M6,R2,D1_M6,1.0
8,P5_D1_G3_M6_R2_T1,1.0,6,115.8526089847412,G3_P5_D1_G3_M6_R2_T1_IMPRO.csv,G3,G,P5,D1,M6,R2,D1_M6,1.0
0,P8_D1_G4_M6_R1_T1,0.2,4,16.007067916556622,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,0.2
1,P8_D1_G4_M6_R1_T1,0.2,5,17.94823618165953,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,0.2
2,P8_D1_G4_M6_R1_T1,0.2,6,24.3616902027257,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,0.2
3,P8_D1_G4_M6_R1_T1,0.30000000000000004,5,35.02619281330247,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,0.4
4,P8_D1_G4_M6_R1_T1,0.30000000000000004,6,39.11177929399035,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,0.4
5,P8_D1_G4_M6_R1_T1,0.6,5,82.72220865634166,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,0.6
6,P8_D1_G4_M6_R1_T1,0.7000000000000001,4,87.65364843100778,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,0.8
7,P8_D1_G4_M6_R1_T1,0.7000000000000001,5,94.61921429563095,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,0.8
8,P8_D1_G4_M6_R1_T1,0.8,4,112.14030293566714,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,0.8
9,P8_D1_G4_M6_R1_T1,0.9,6,125.90981327737708,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,0.9
10,P8_D1_G4_M6_R1_T1,1.0,6,125.90981327737708,P8_P8_D1_G4_M6_R1_T1_IMPRO.csv,P8,P,P8,D1,M6,R1,D1_M6,1.0
0,P9_D1_G4_M1_R1_T1,0.2,3,27.13781401335144,P9_P9_D1_G4_M1_R1_T1_IMPRO.csv,P9,P,P9,D1,M1,R1,D1_M1,0.2
1,P9_D1_G4_M1_R1_T1,0.6,4,75.10634502479553,P9_P9_D1_G4_M1_R1_T1_IMPRO.csv,P9,P,P9,D1,M1,R1,D1_M1,0.6
2,P9_D1_G4_M1_R1_T1,0.8,3,102.56766409536743,P9_P9_D1_G4_M1_R1_T1_IMPRO.csv,P9,P,P9,D1,M1,R1,D1_M1,0.8
3,P9_D1_G4_M1_R1_T1,0.9,5,120.4381749771118,P9_P9_D1_G4_M1_R1_T1_IMPRO.csv,P9,P,P9,D1,M1,R1,D1_M1,0.9
4,P9_D1_G4_M1_R1_T1,1.0,6,152.03916815258788,P9_P9_D1_G4_M1_R1_T1_IMPRO.csv,P9,P,P9,D1,M1,R1,D1_M1,1.0
5,P9_D1_G4_M1_R1_T1,1.0,6,152.03916815258788,P9_P9_D1_G4_M1_R1_T1_IMPRO.csv,P9,P,P9,D1,M1,R1,D1_M1,1.0
6,P9_D1_G4_M1_R1_T1,1.0,6,152.03916815258788,P9_P9_D1_G4_M1_R1_T1_IMPRO.csv,P9,P,P9,D1,M1,R1,D1_M1,1.0
0,P9_D5_G4_M5_R1_T1,0.2,5,18.947774923706056,G4_P9_D5_G4_M5_R1_T1_IMPRO.csv,G4,G,P9,D5,M5,R1,D5_M5,0.2
1,P9_D5_G4_M5_R1_T1,0.30000000000000004,6,25.89117395803833,G4_P9_D5_G4_M5_R1_T1_IMPRO.csv,G4,G,P9,D5,M5,R1,D5_M5,0.4
2,P9_D5_G4_M5_R1_T1,0.30000000000000004,5,32.49064593133545,G4_P9_D5_G4_M5_R1_T1_IMPRO.csv,G4,G,P9,D5,M5,R1,D5_M5,0.4
3,P9_D5_G4_M5_R1_T1,0.7000000000000001,6,72.630913917984,G4_P9_D5_G4_M5_R1_T1_IMPRO.csv,G4,G,P9,D5,M5,R1,D5_M5,0.8
4,P9_D5_G4_M5_R1_T1,1.0,5,108.9686000514984,G4_P9_D5_G4_M5_R1_T1_IMPRO.csv,G4,G,P9,D5,M5,R1,D5_M5,1.0
0,P9_D1_G4_M1_R2_T1,0.2,6,27.452979020980838,G4_P9_D1_G4_M1_R2_T1_IMPRO.csv,G4,G,P9,D1,M1,R2,D1_M1,0.2
1,P9_D1_G4_M1_R2_T1,0.4,7,77.56795812397766,G4_P9_D1_G4_M1_R2_T1_IMPRO.csv,G4,G,P9,D1,M1,R2,D1_M1,0.4
2,P9_D1_G4_M1_R2_T1,0.5,6,99.8201250896454,G4_P9_D1_G4_M1_R2_T1_IMPRO.csv,G4,G,P9,D1,M1,R2,D1_M1,0.5
3,P9_D1_G4_M1_R2_T1,0.7000000000000001,5,147.97076982261655,G4_P9_D1_G4_M1_R2_T1_IMPRO.csv,G4,G,P9,D1,M1,R2,D1_M1,0.8
4,P9_D1_G4_M1_R2_T1,0.7000000000000001,6,162.95529102479554,G4_P9_D1_G4_M1_R2_T1_IMPRO.csv,G4,G,P9,D1,M1,R2,D1_M1,0.8
5,P9_D1_G4_M1_R2_T1,0.8,7,176.5368539961853,G4_P9_D1_G4_M1_R2_T1_IMPRO.csv,G4,G,P9,D1,M1,R2,D1_M1,0.8
6,P9_D1_G4_M1_R2_T1,0.9,6,199.59047880735775,G4_P9_D1_G4_M1_R2_T1_IMPRO.csv,G4,G,P9,D1,M1,R2,D1_M1,0.9
7,P9_D1_G4_M1_R2_T1,0.9,5,209.3367699408722,G4_P9_D1_G4_M1_R2_T1_IMPRO.csv,G4,G,P9,D1,M1,R2,D1_M1,0.9
8,P9_D1_G4_M1_R2_T1,1.0,4,220.76731215449524,G4_P9_D1_G4_M1_R2_T1_IMPRO.csv,G4,G,P9,D1,M1,R2,D1_M1,1.0
0,P3_D5_G1_M6_R2_T1,0.1,1,6.630623979019165,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.1
1,P3_D5_G1_M6_R2_T1,0.2,2,22.595697143051147,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.2
2,P3_D5_G1_M6_R2_T1,0.2,1,36.047543045776365,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.2
3,P3_D5_G1_M6_R2_T1,0.30000000000000004,2,47.3899908626709,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.4
4,P3_D5_G1_M6_R2_T1,0.30000000000000004,4,54.07382912207032,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.4
5,P3_D5_G1_M6_R2_T1,0.4,5,55.59458279019165,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.4
6,P3_D5_G1_M6_R2_T1,0.4,3,62.88929791416931,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.4
7,P3_D5_G1_M6_R2_T1,0.4,2,71.29902494468689,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.4
8,P3_D5_G1_M6_R2_T1,0.5,3,83.20860587983704,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.5
9,P3_D5_G1_M6_R2_T1,0.6,3,93.37244301335144,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.6
10,P3_D5_G1_M6_R2_T1,0.6,2,94.46352483406066,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.6
11,P3_D5_G1_M6_R2_T1,0.6,3,103.10799799809266,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.6
12,P3_D5_G1_M6_R2_T1,0.7000000000000001,3,111.4523559408722,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.8
13,P3_D5_G1_M6_R2_T1,0.7000000000000001,4,113.81269982452392,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.8
14,P3_D5_G1_M6_R2_T1,0.7000000000000001,5,127.47091509155274,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.8
15,P3_D5_G1_M6_R2_T1,0.8,6,138.76446798664855,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.8
16,P3_D5_G1_M6_R2_T1,0.8,5,144.4705818664856,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.8
17,P3_D5_G1_M6_R2_T1,0.9,3,147.5169289103546,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.9
18,P3_D5_G1_M6_R2_T1,0.9,4,153.43300382833863,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.9
19,P3_D5_G1_M6_R2_T1,0.9,2,161.62599891416932,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,0.9
20,P3_D5_G1_M6_R2_T1,1.0,1,166.61742587030028,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,1.0
21,P3_D5_G1_M6_R2_T1,1.0,3,169.66214493515014,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,1.0
22,P3_D5_G1_M6_R2_T1,1.0,4,173.12251986839294,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,1.0
23,P3_D5_G1_M6_R2_T1,1.0,3,178.78905399427796,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,1.0
24,P3_D5_G1_M6_R2_T1,1.0,4,186.56627693133544,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,1.0
25,P3_D5_G1_M6_R2_T1,1.0,4,186.56627693133544,P3_P3_D5_G1_M6_R2_T1_IMPRO.csv,P3,P,P3,D5,M6,R2,D5_M6,1.0
0,P6_D6_G1_M6_R1_T1,0.1,1,11.936213965667724,P6_P6_D6_G1_M6_R1_T1_IMPRO.csv,P6,P,P6,D6,M6,R1,D6_M6,0.1
1,P6_D6_G1_M6_R1_T1,0.2,4,25.432515935150143,P6_P6_D6_G1_M6_R1_T1_IMPRO.csv,P6,P,P6,D6,M6,R1,D6_M6,0.2
2,P6_D6_G1_M6_R1_T1,0.30000000000000004,5,35.81716388746643,P6_P6_D6_G1_M6_R1_T1_IMPRO.csv,P6,P,P6,D6,M6,R1,D6_M6,0.4
3,P6_D6_G1_M6_R1_T1,0.8,1,94.29472008201598,P6_P6_D6_G1_M6_R1_T1_IMPRO.csv,P6,P,P6,D6,M6,R1,D6_M6,0.8
4,P6_D6_G1_M6_R1_T1,0.9,1,94.29472008201598,P6_P6_D6_G1_M6_R1_T1_IMPRO.csv,P6,P,P6,D6,M6,R1,D6_M6,0.9
5,P6_D6_G1_M6_R1_T1,1.0,1,94.29472008201598,P6_P6_D6_G1_M6_R1_T1_IMPRO.csv,P6,P,P6,D6,M6,R1,D6_M6,1.0
0,P9_D5_G4_M5_R2_T1,0.30000000000000004,4,59.51473511062622,P9_P9_D5_G4_M5_R2_T1_IMPRO.csv,P9,P,P9,D5,M5,R2,D5_M5,0.4
1,P9_D5_G4_M5_R2_T1,0.8,3,166.0889028550415,P9_P9_D5_G4_M5_R2_T1_IMPRO.csv,P9,P,P9,D5,M5,R2,D5_M5,0.8
2,P9_D5_G4_M5_R2_T1,1.0,6,211.88186305722047,P9_P9_D5_G4_M5_R2_T1_IMPRO.csv,P9,P,P9,D5,M5,R2,D5_M5,1.0
3,P9_D5_G4_M5_R2_T1,1.0,6,211.88186305722047,P9_P9_D5_G4_M5_R2_T1_IMPRO.csv,P9,P,P9,D5,M5,R2,D5_M5,1.0
4,P9_D5_G4_M5_R2_T1,1.0,6,211.88186305722047,P9_P9_D5_G4_M5_R2_T1_IMPRO.csv,P9,P,P9,D5,M5,R2,D5_M5,1.0
5,P9_D5_G4_M5_R2_T1,1.0,6,211.88186305722047,P9_P9_D5_G4_M5_R2_T1_IMPRO.csv,P9,P,P9,D5,M5,R2,D5_M5,1.0
0,P6_D1_G1_M6_R1_T1,0.1,1,8.410027104904175,G1_P6_D1_G1_M6_R1_T1_IMPRO.csv,G1,G,P6,D1,M6,R1,D1_M6,0.1
1,P6_D1_G1_M6_R1_T1,0.30000000000000004,2,34.010706813079835,G1_P6_D1_G1_M6_R1_T1_IMPRO.csv,G1,G,P6,D1,M6,R1,D1_M6,0.4
2,P6_D1_G1_M6_R1_T1,0.4,1,35.6452120743866,G1_P6_D1_G1_M6_R1_T1_IMPRO.csv,G1,G,P6,D1,M6,R1,D1_M6,0.4
3,P6_D1_G1_M6_R1_T1,0.7000000000000001,2,75.07156191798401,G1_P6_D1_G1_M6_R1_T1_IMPRO.csv,G1,G,P6,D1,M6,R1,D1_M6,0.8
4,P6_D1_G1_M6_R1_T1,0.7000000000000001,1,81.9021419217987,G1_P6_D1_G1_M6_R1_T1_IMPRO.csv,G1,G,P6,D1,M6,R1,D1_M6,0.8
5,P6_D1_G1_M6_R1_T1,1.0,2,112.79491313542177,G1_P6_D1_G1_M6_R1_T1_IMPRO.csv,G1,G,P6,D1,M6,R1,D1_M6,1.0
0,P5_D1_G3_M6_R1_T1,0.1,5,11.017091122070312,P5_P5_D1_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D1,M6,R1,D1_M6,0.1
1,P5_D1_G3_M6_R1_T1,0.2,7,17.35179102479553,P5_P5_D1_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D1,M6,R1,D1_M6,0.2
2,P5_D1_G3_M6_R1_T1,0.4,3,62.58018586076355,P5_P5_D1_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D1,M6,R1,D1_M6,0.4
3,P5_D1_G3_M6_R1_T1,0.5,7,67.00686300953674,P5_P5_D1_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D1,M6,R1,D1_M6,0.5
4,P5_D1_G3_M6_R1_T1,0.7000000000000001,2,105.22829306484984,P5_P5_D1_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D1,M6,R1,D1_M6,0.8
5,P5_D1_G3_M6_R1_T1,0.7000000000000001,1,109.46628795994567,P5_P5_D1_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D1,M6,R1,D1_M6,0.8
6,P5_D1_G3_M6_R1_T1,0.8,6,115.61766517929075,P5_P5_D1_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D1,M6,R1,D1_M6,0.8
7,P5_D1_G3_M6_R1_T1,0.9,6,115.61766517929075,P5_P5_D1_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D1,M6,R1,D1_M6,0.9
8,P5_D1_G3_M6_R1_T1,1.0,6,115.61766517929075,P5_P5_D1_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D1,M6,R1,D1_M6,1.0
0,P6_D5_G1_M6_R2_T1,0.2,4,35.03129004005432,P6_P6_D5_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D5,M6,R2,D5_M6,0.2
1,P6_D5_G1_M6_R2_T1,0.30000000000000004,6,50.0801450667572,P6_P6_D5_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D5,M6,R2,D5_M6,0.4
2,P6_D5_G1_M6_R2_T1,0.5,4,91.82727599046326,P6_P6_D5_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D5,M6,R2,D5_M6,0.5
3,P6_D5_G1_M6_R2_T1,0.5,3,93.70913604196168,P6_P6_D5_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D5,M6,R2,D5_M6,0.5
4,P6_D5_G1_M6_R2_T1,0.7000000000000001,4,133.57601895040892,P6_P6_D5_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D5,M6,R2,D5_M6,0.8
5,P6_D5_G1_M6_R2_T1,0.8,5,153.9838250228882,P6_P6_D5_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D5,M6,R2,D5_M6,0.8
6,P6_D5_G1_M6_R2_T1,0.9,4,175.41265003814698,P6_P6_D5_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D5,M6,R2,D5_M6,0.9
7,P6_D5_G1_M6_R2_T1,1.0,3,177.00497909727477,P6_P6_D5_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D5,M6,R2,D5_M6,1.0
8,P6_D5_G1_M6_R2_T1,1.0,5,201.6148691792908,P6_P6_D5_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D5,M6,R2,D5_M6,1.0
9,P6_D5_G1_M6_R2_T1,1.0,5,201.6148691792908,P6_P6_D5_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D5,M6,R2,D5_M6,1.0
0,P3_D6_G1_M6_R1_T1,0.1,1,0.6655531029968262,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.1
1,P3_D6_G1_M6_R1_T1,0.1,2,19.620097070571894,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.1
2,P3_D6_G1_M6_R1_T1,0.2,3,25.538997,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.2
3,P3_D6_G1_M6_R1_T1,0.2,5,32.42883510299683,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.2
4,P3_D6_G1_M6_R1_T1,0.2,4,36.47436383596802,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.2
5,P3_D6_G1_M6_R1_T1,0.30000000000000004,3,41.792342809265136,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.4
6,P3_D6_G1_M6_R1_T1,0.30000000000000004,3,55.26280016212464,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.4
7,P3_D6_G1_M6_R1_T1,0.30000000000000004,4,57.29880689509582,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.4
8,P3_D6_G1_M6_R1_T1,0.4,3,70.2569317844696,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.4
9,P3_D6_G1_M6_R1_T1,0.5,4,85.52564903051758,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.5
10,P3_D6_G1_M6_R1_T1,0.5,3,94.25824215068054,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.5
11,P3_D6_G1_M6_R1_T1,0.6,2,102.74015401144408,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.6
12,P3_D6_G1_M6_R1_T1,0.7000000000000001,4,127.6017500114441,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.8
13,P3_D6_G1_M6_R1_T1,0.7000000000000001,2,131.50280488746645,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.8
14,P3_D6_G1_M6_R1_T1,0.8,4,141.80837391989135,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.8
15,P3_D6_G1_M6_R1_T1,0.8,5,147.00413516212464,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.8
16,P3_D6_G1_M6_R1_T1,0.8,7,151.066219,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.8
17,P3_D6_G1_M6_R1_T1,0.8,2,153.68133694659423,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.8
18,P3_D6_G1_M6_R1_T1,0.8,5,158.67936903814697,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.8
19,P3_D6_G1_M6_R1_T1,0.9,6,163.22219300953674,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.9
20,P3_D6_G1_M6_R1_T1,0.9,5,167.96640788365173,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.9
21,P3_D6_G1_M6_R1_T1,0.9,6,176.03349417738343,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.9
22,P3_D6_G1_M6_R1_T1,0.9,3,178.70171981689452,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,0.9
23,P3_D6_G1_M6_R1_T1,1.0,4,183.52795293515013,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,1.0
24,P3_D6_G1_M6_R1_T1,1.0,5,185.688460792099,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,1.0
25,P3_D6_G1_M6_R1_T1,1.0,3,190.2572269809265,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,1.0
26,P3_D6_G1_M6_R1_T1,1.0,2,194.67075212779235,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,1.0
27,P3_D6_G1_M6_R1_T1,1.0,5,197.5703950038147,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,1.0
28,P3_D6_G1_M6_R1_T1,1.0,7,202.39516809155276,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,1.0
29,P3_D6_G1_M6_R1_T1,1.0,7,202.39516809155276,P3_P3_D6_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D6,M6,R1,D6_M6,1.0
0,P8_D6_G4_M6_R2_T2,0.2,5,29.020191723434447,G4_P8_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P8,D6,M6,R2,D6_M6,0.2
1,P8_D6_G4_M6_R2_T2,0.5,6,86.35162418596649,G4_P8_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P8,D6,M6,R2,D6_M6,0.5
2,P8_D6_G4_M6_R2_T2,0.8,5,145.59847310490417,G4_P8_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P8,D6,M6,R2,D6_M6,0.8
3,P8_D6_G4_M6_R2_T2,0.9,6,150.25696310490417,G4_P8_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P8,D6,M6,R2,D6_M6,0.9
4,P8_D6_G4_M6_R2_T2,1.0,6,150.25696310490417,G4_P8_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P8,D6,M6,R2,D6_M6,1.0
0,P8_D6_G4_M6_R1_T1,0.2,4,16.898171040531157,G4_P8_D6_G4_M6_R1_T1_IMPRO.csv,G4,G,P8,D6,M6,R1,D6_M6,0.2
